ID,Initial_ID,text,insurance,safety,balance,retirement,culture,racism,sexism,ageism,benefits,opportunities,privacy,resources
5461,59,"I worked at Saudi Aramco from 2007-2013 and loved it. Employee satisfaction varies greatly by division - I consider the years I spent at Aramco to be among the best of my professional life. I had great supervisors and formed lasting connections with my colleagues. I was well-compensated and life on ""camp"" was great. I felt safe and protected by what many called ""Mother Aramco."". ",0,0,0,0,0,0,0,0,0,1,0,1
5458,56,New challenges always awaits employees,0,0,0,0,0,0,0,0,0,0,0,0
5451,49,great working culture and career development. ,0,0,0,0,0,0,0,0,0,0,0,0
5564,162,Robust medical insurance,1,0,0,0,1,0,0,0,0,0,0,0
5577,175,Career ladder with lots of jobs to move into and progress.. ,0,0,0,0,0,0,0,0,0,0,0,0
6104,42,Money is good,0,0,0,0,0,0,0,0,0,0,0,0
5662,260,working and life balance is good. ,0,0,0,0,0,0,0,0,0,0,0,0
5718,316,Excellent compensation Excellent work life balance Excellent family environment. ,0,0,1,0,0,0,0,0,0,0,0,0
5716,314,Focus on wellbeing of employees,1,0,1,0,0,0,0,0,0,0,0,0
5713,311,Work hard good honest and safety. ,1,0,0,0,0,0,0,0,0,0,0,0
5706,304,Salary is good but not equivalent to the work load Prestige Good Training Good Experience Safety First. ,1,0,0,0,0,0,0,0,0,0,0,0
5705,303,The lifestyle the company affords. ,0,0,0,0,0,0,0,0,0,0,0,1
5696,294,Massive company with many opportunities for young people (men and women). ,0,0,0,0,0,0,0,0,0,0,0,0
5693,291,Great environment to succeed in your career. ,1,0,0,0,0,0,1,0,0,1,0,1
5690,288,Its a structured work environment,1,0,0,0,0,0,0,0,0,0,0,0
5684,282,Good working environment also they giving more importance to safety.. ,1,0,0,0,0,0,0,0,0,0,0,0
5671,269,Great packages and excellent work-life balance. ,1,0,0,0,0,0,0,0,0,0,0,0
5670,268,Good work life balance in general. ,0,0,1,0,0,0,0,0,0,0,0,0
5658,256,Good salaries,0,0,1,0,0,0,0,0,0,0,0,0
5578,176,Good and safe community lifestyle,0,0,0,0,0,0,0,0,0,0,0,0
5651,249,Healthy environment with good people. ,1,0,0,0,0,0,0,0,0,0,0,0
5647,245,Excellent salary,,0,0,0,1,0,0,0,0,0,0,0
5644,242,Life environment in living Camp. ,1,0,0,0,0,0,0,0,0,0,0,0
5639,237,Salary and benefits; lifestyle; lots of eLearning and courses in KSA available; travel and holiday package. ,1,0,0,0,0,0,0,0,0,0,0,0
5638,236,Lots of resources including training opportunities Diverse workforce from various nationalities Generous salary and benefits compared to most jobs in countries of origin. ,0,0,0,0,0,0,0,0,1,0,0,0
5628,226,Benefits,0,0,0,0,0,1,0,0,1,0,0,1
5617,215,Salary,0,0,0,0,0,0,0,0,1,0,0,0
5608,206,This company is like a family. They really care about the people,0,0,0,0,0,0,0,0,0,0,0,0
5606,204,Great benefits (e.g 401 k,0,0,0,0,0,0,0,0,0,0,0,0
5598,196,Excellent pay,1,0,0,0,1,0,0,0,0,0,0,0
5597,195,good company and great opportunity. ,0,0,0,0,0,0,0,0,1,0,0,0
5438,36,Great Staff Great Labs The program is really exceptional because of the opportunity it gives you for your futre. ,0,0,0,0,0,0,0,0,0,0,0,0
5436,34,Good global footprint with global career opportunities. ,1,0,0,0,0,0,0,0,0,1,0,1
5433,31,Good salary good career opportunity. ,1,0,0,0,0,0,0,0,0,1,0,1
5301,899,Great benefits,0,0,0,0,0,0,0,0,0,1,0,1
5333,931,Benefits,0,0,0,0,0,0,0,0,0,0,0,0
5331,929,outstanding work/life flexibility good salary great products. ,0,0,0,0,0,0,0,0,0,1,0,1
5330,928,Great place to work for a super work life balance. ,0,0,0,0,0,0,0,0,1,0,0,0
5327,925,Work life balance Lot of internal opportunity Great team environment. ,0,0,0,0,0,0,0,0,1,0,0,0
5326,924,Good work life balance throughout the year. ,0,0,1,0,0,0,0,0,0,0,0,0
5324,922,Pay,1,0,1,0,0,0,0,0,0,0,0,0
5316,914,Work Life balance Benefits Compensation. ,1,0,0,0,1,0,0,0,0,1,0,1
5313,911,Benefits,0,0,0,0,0,0,0,0,0,0,0,0
5308,906,Fast paced Good culture Work life balance. ,0,0,0,0,0,0,0,0,0,0,0,0
5306,904,Excellent pay,0,0,1,0,0,0,0,0,1,0,0,0
5304,902,Flexibility with work life balance. ,0,0,0,0,0,0,0,0,1,0,0,0
5298,896,I’ve met the best group of talented people working at GE; while there are exceptions like anywhere,1,0,1,0,1,0,0,0,0,0,0,0
5432,30,Smart people,0,0,0,0,0,0,0,0,0,0,0,0
5297,895,Benefits,0,0,1,0,0,0,0,0,0,0,0,0
5290,888,Good work culture Work life balance New Technolies to learn. ,0,0,0,0,0,0,0,0,0,0,0,0
5287,885,Great culture and several opportunities for growth. ,1,0,0,0,0,0,0,0,0,0,0,0
5286,884,There are a lot of opportunities to better yourself with the company.. ,0,0,0,0,0,0,0,0,1,0,0,0
5284,882,Good health insurance and 401k match. ,1,0,1,0,1,0,0,0,0,0,0,0
5276,874,Great Place to work. Lots of career potential. ,1,0,0,0,1,0,0,0,0,0,0,0
5275,873,Sometimes a nice annual bonus. Opportunity to grow if you are willing to work hard and be patient. Flexible with work schedule and occasionally working from home.. ,0,0,0,0,0,0,0,0,0,1,0,1
5274,872,Cutting edge technology,0,0,0,1,0,0,0,0,0,0,0,0
5273,871,Great career development,1,0,0,0,0,0,0,0,0,0,0,0
5271,869,GE is really great about making resources (tools,0,0,1,0,0,0,0,0,0,0,0,0
5270,868,Lots of opportunity for growth. ,0,0,0,0,0,0,0,0,0,0,0,0
5334,932,there is opportunity in various areas. ,0,0,0,0,0,0,0,0,0,0,0,0
5335,933,Good salary great health insurance good benefits. ,0,0,0,0,0,0,0,0,0,0,0,1
5338,936,Advanced degree program; work-life balance. ,0,0,0,0,0,0,0,0,0,1,0,1
5341,939,Diverse culture and travel opportunities. ,0,0,0,0,0,0,0,0,0,1,0,1
5431,29,Lots of talent,0,0,0,0,0,0,0,0,1,0,0,0
5429,27,Stability,0,0,1,0,0,0,0,0,0,0,0,0
5420,18,Saudi Aramco is by far an excellent employer. It's given me an international opportunity,0,0,0,0,1,1,0,0,0,1,0,1
5419,17,Easy worklife balance and steady work. ,1,0,0,0,0,0,0,0,0,0,0,0
5408,6,Benefits and good pay 401k and health coverage. ,0,0,0,0,0,0,0,0,0,0,0,0
5406,4,Many different career advancement opportunities.. ,0,0,0,0,0,0,0,0,0,1,0,1
5394,992,Work life balance Nice co workers Good leadership. ,1,0,0,0,0,0,0,0,0,0,0,0
5391,989,Pay,0,0,0,1,0,0,0,0,1,0,0,0
5389,987,Breadth of opportunities e.g. lots of different business units. ,0,0,0,0,0,0,0,0,0,1,0,1
5385,983,GE is really great about making resources (tools,1,0,1,0,0,0,0,0,0,0,0,1
5378,976,Great benefits,0,0,0,0,0,0,0,0,0,0,0,0
5376,974,Lots of opportunity for growth. ,0,0,0,0,0,0,0,0,1,0,0,0
5375,973,Good facilities. Good training opportunities.. ,0,0,0,0,0,0,0,0,0,0,0,1
5367,965,outstanding work/life flexibility good salary great products. ,0,0,0,0,0,0,0,0,1,0,0,0
5360,958,Great place to work for a super work life balance. ,0,0,0,0,0,0,0,0,1,0,0,0
5356,954,Easy worklife balance and steady work. ,0,0,0,0,0,0,0,0,1,0,0,1
5355,953,Good salary,0,0,1,0,0,0,0,0,0,0,0,0
5353,951,Great career development,1,0,1,0,0,0,0,0,0,0,0,0
5346,944,Work life balance Lot of internal opportunity Great team environment. ,0,0,0,0,0,0,0,0,0,0,0,0
5345,943,Medical insurance high pay bonus annual reward. ,0,0,0,0,0,0,0,0,0,0,0,0
5344,942,Positive,0,0,0,0,0,0,0,0,0,0,0,0
5343,941,Work-life balance and not much competition to become a trader. ,1,0,1,0,0,0,0,0,0,0,0,0
5719,317,Aramco take cares of employees. ,0,0,0,0,0,0,0,0,0,0,0,0
5721,319,Training and preparing employees for work. Benefits including expansive medical insurance and housing options. Facilities and camps. Systems and basically non existence bureaucracy Reputation. ,0,0,0,0,0,0,0,0,0,0,0,0
5725,323,Learning resources,0,0,1,0,0,0,0,0,0,0,0,0
5971,569,Saudi Aramco used to offer excellent Compensation & Benefits packages to expatriates when I was recruited (2010),1,0,0,0,0,0,0,0,0,0,0,0
6022,620,Best company in Saudi Arabia. Healthcare for you and your parents.. ,0,0,0,0,0,0,0,0,1,0,0,1
6020,618,Excellent work life balance Good Saudi development program Excellent leadership courses Good experience. ,0,0,0,0,0,0,0,0,0,0,0,1
6010,608,Work life balance,0,0,0,0,0,0,0,0,1,0,0,0
6002,600,Possibly travel opportunities and opportunities to save as there is so little to do.. ,0,0,0,0,0,0,0,0,0,0,0,0
5999,597,Work-Life balance,1,0,1,0,0,0,0,0,0,0,0,1
5994,592,Operation or inspection or safety or. ,0,0,1,0,0,0,0,0,0,0,0,0
5993,591,Challenging projects,0,0,0,0,0,0,0,0,1,0,0,0
5988,586,Great Compensation,0,0,1,0,0,0,0,0,0,0,0,0
5984,582,Safety Environment policy and rules. ,0,1,0,0,0,0,0,0,0,0,0,0
5980,578,Good work life balance Friendly environment. ,0,0,0,0,0,0,0,0,0,0,0,1
5977,575,Good work/life balance and decent work environment.. ,0,0,0,0,0,0,0,0,0,0,0,0
5970,568,Lifestyle is great and the private area you can access.. ,0,1,0,0,0,0,0,0,0,0,0,0
5939,537,Great opportunity for Saudi nationals. ,1,0,1,0,0,0,0,0,0,0,0,0
5966,564,Good environment Career development Competitive pay. ,1,0,0,0,0,0,0,0,0,0,0,0
5963,561,great insurance and retirement benefits awesome 401K. ,0,0,0,0,0,0,0,0,1,0,0,0
5961,559,This is best place to work for an IT professional in my opinion. There are always huge IT projects being conducted. Saudi Aramco lives and thrives on IT Technology. There always opportunity to establish yourself in the field. Although,0,0,0,0,0,0,0,0,0,0,0,0
5959,557,Good medical insurance,0,0,0,0,0,0,0,0,0,0,0,0
5958,556,Good Salary,0,0,0,1,0,0,0,0,1,0,0,0
5952,550,● Design structural components for large-scale projects,0,0,0,0,0,0,0,0,0,0,0,1
5949,547,best company in everthing in work and styllife in camp. ,0,0,0,0,0,0,0,0,0,0,0,0
5948,546,Great benefits includes health coverage. ,0,0,0,0,0,0,0,0,0,0,0,0
5946,544,Opportunities are ample. With ample opportunities comes ample chance for career growth.. ,0,0,0,0,0,0,0,0,0,0,0,1
5943,541,Excellent pay and benefits,0,0,0,0,1,0,0,0,0,0,0,0
6023,621,safe working environment and state of the art experience.. ,0,0,0,0,0,0,0,0,1,0,0,0
6026,624,The company cares about its employees. ,0,0,0,0,0,0,0,0,1,0,0,0
6029,627,Pros: work/life balance flexibility Great pay Great career opportunities. ,0,0,0,0,0,0,0,0,1,0,0,0
6030,628,The seem to care about the employees. ,0,1,0,0,0,0,0,0,0,0,0,0
6102,40,Very professional team and great career growth. ,1,0,0,0,0,0,0,0,0,0,0,0
6099,37,Great 410k match and work life balance. ,0,0,1,0,0,0,0,0,1,0,0,0
6096,34,Career opportunities,1,0,0,0,1,0,0,0,0,0,0,0
6095,33,Great company who takes care of their employees.. ,0,0,0,0,0,0,0,0,0,0,0,0
6091,29,Good benefits,0,0,0,0,0,0,0,0,0,0,0,0
6088,26,Strong international partners and industry best technology. Career planning and development focused. Outstanding pay and benefits.. ,0,0,0,0,0,0,0,0,0,0,0,0
6084,22,Leadership is very accountable,0,0,0,0,1,0,0,0,0,0,0,0
6081,19,Great co workers Family oriented Work/homelife balance. ,0,0,0,0,0,0,0,0,1,0,0,0
6079,17,Work-life balance. Impactful projects. Great colleagues.. ,0,0,0,0,0,0,0,0,1,0,0,0
6078,16,Good benefits,0,0,0,0,0,0,0,0,0,0,0,1
6077,15,Career opportunities if you're mobile,1,0,1,0,1,0,0,0,0,0,0,0
6074,12,Get the opportunity to interface with many different groups/teams.. ,0,0,1,0,1,0,0,0,0,0,0,1
6071,9,Excellent work life balance Very diverse and inclusive work force High quality performance is encouraged and rewarded. ,0,0,0,0,0,0,0,0,1,0,0,0
6069,7,Inclusive and diverse company! Great work and life balance. ,0,0,0,0,0,0,0,0,1,0,0,0
6067,5,Excellent company to work for,0,0,0,0,1,0,0,0,1,0,0,0
6065,3,uitable for people who likes to solve problems mentally Suitable for people who values achievements and are resultsoriented This career is perfect for people who love to work indoors. Very high salary (top 25% highest paid careers). ,1,0,1,0,1,1,0,0,0,0,0,0
6063,1,Good company to being your life with.. ,0,0,0,0,1,1,0,0,0,0,0,0
6059,657,Big opportunities to move up the ladder in so many disciplines. Great experience working in the core business which is oil and gas or support areas such as HR,0,0,0,0,0,0,0,0,0,0,0,0
6048,646,Manage the project life cycle to confirm processing as per schedule. ,0,0,0,0,0,0,0,0,0,0,0,0
6047,645,Trainings,0,0,0,0,0,0,0,0,0,0,0,0
6040,638,good work culture and safety culture. ,0,0,0,0,0,0,0,0,1,0,0,0
6037,635,Sallry and future safe in this company. ,0,0,0,0,0,0,0,0,0,0,0,0
6031,629,Career improvement Good Salary Environment Supportive team. ,0,0,0,0,0,0,0,0,0,0,0,1
5941,539,The work environment is outstanding,1,0,0,0,1,0,0,0,0,0,0,0
5938,536,benefits,0,0,0,0,0,0,0,0,0,0,0,0
5726,324,The money,1,0,0,0,1,0,0,0,0,0,0,0
5796,394,Work place Safety is strictly followed. ,1,0,0,0,1,0,0,0,0,0,0,0
5852,450,Good number of Development and progression opportunities. ,0,0,0,0,0,0,0,0,1,0,0,0
5846,444,High Quality Employment and Competitiveness.. ,0,0,0,0,0,0,0,0,0,0,0,0
5841,439,It's save and become good salery and insurance. ,0,1,0,0,0,0,0,0,0,0,0,0
5833,431,good pay including benefits and work life balance. ,0,0,0,0,0,0,0,0,1,0,0,0
5832,430,They provide great opportunities for growth. ,1,0,0,0,1,0,0,0,0,0,0,0
5831,429,Only good for the money and if you want to have a laid back lifestyle. ,0,0,0,0,0,0,0,0,0,0,0,0
5824,422,Health Care Insurance at John Hopkins hospital The Company is very fair with its employees. ,0,0,0,0,0,0,0,0,1,0,0,0
5817,415,Good training opportunities Programs that facilitate assignments in different departments Job security. ,0,0,0,0,0,0,0,0,1,0,0,0
5807,405,Salary and environment and collaboration. ,0,0,0,0,0,0,0,0,0,0,0,0
5804,402,Average 32 vacation days per year,0,0,0,0,1,0,0,0,0,0,0,0
5800,398,Quality of life. Great benefits.. ,0,0,0,0,0,0,0,0,1,0,0,1
5793,391,A pleasing community to live in camp. Pleasantville Arizona... Don't rely on getting across to Bahrain easily,0,0,0,0,0,0,0,0,0,0,0,0
5937,535,Team building,0,0,0,0,0,0,0,0,0,0,0,0
5792,390,Great financial benefits and development opportunities. ,1,0,1,0,1,0,0,0,1,0,0,0
5788,386,money,0,0,0,0,0,0,0,0,0,0,0,0
5763,361,Work life balance and benefits. ,1,0,0,0,1,0,0,0,0,0,0,0
5758,356,Good paymaster Good learning opportunities Excellent salary for white Americans. ,0,0,0,0,0,0,0,0,1,0,0,0
5744,342,Good Remuneration Work life balance Good work experience. ,0,0,0,0,0,0,0,0,0,0,0,0
5742,340,Is not only the best company but the most valubale lifestyle this place tought me more in life & in work I appreciate working with Aramco and I wish I can go to them with y engineering degree to fully enjoys everything about it. ,0,0,1,0,1,0,0,0,1,0,0,0
5740,338,Job stability,0,0,0,0,0,0,0,0,1,0,0,0
5738,336,Facilities,0,0,0,0,0,0,0,0,0,0,0,0
5737,335,Good Salary Safe,1,0,0,0,0,0,0,0,0,0,0,0
5736,334,safety is everything in Saudi Aramco. ,0,0,0,0,0,0,0,0,0,0,0,0
5729,327,Good Work life balance Health insurance. ,0,0,0,0,0,0,0,0,0,0,0,0
5857,455,- health care is good - you can leave work at 4. Any extra work can be demanded as overtime (sometimes). ,0,0,0,0,0,0,0,0,0,0,0,0
5858,456,Great work life balance and community engagement. ,0,0,0,0,0,0,0,0,0,0,0,0
5859,457,help me to collect more exp. and best company that bulid a good career. ,0,0,0,0,0,0,0,0,0,0,0,0
5863,461,Job security and medical care. ,0,0,0,0,0,0,0,0,0,0,0,0
5935,533,good work life balance not very demanding,1,0,1,0,0,0,0,0,0,0,0,0
5931,529,Very exciting job opportunity great salary. ,0,0,0,0,0,0,0,0,0,0,0,1
5929,527,Work/life balance (based on job nature) Good pay Job security Home ownership assistance. ,0,0,0,0,0,0,0,0,0,0,0,0
5927,525,Employer appreciate family life and provide good benefits. ,0,0,1,0,0,0,0,0,0,0,0,0
5921,519,Looking for new opportunity. ,0,0,1,0,0,0,0,0,0,0,0,0
5916,514,Responsibility,0,0,0,0,1,0,0,0,1,0,0,0
5913,511,Always supports employees when they are on the job and working throughout the days. Provides reasonable benefits. Offers opportunities to gain important career credentials.. ,,0,0,0,0,0,0,0,0,0,0,0
5912,510,People conversation,0,0,0,0,0,0,0,0,0,0,0,0
5909,507,Clear policy and career development plan. ,0,0,0,0,0,0,0,0,0,0,0,0
5905,503,Great company affording opportunities. ,1,0,0,0,0,0,0,0,1,0,0,0
5901,499,Good salary and health insurance. ,1,0,0,0,0,0,0,0,0,0,0,0
5900,498,"They are looking for experts in their fields. One of the main responsibilities of Ex-patriot Employees is to train younger ""national"" employees. Compensation and opportunities for personal travel are out of this world. If you can get a job with them",0,0,0,0,0,0,0,0,0,0,0,0
5899,497,Great place for work and family balance and also for the plethora of training and learning opportunities. Great perks as well. ,0,0,0,0,0,0,0,0,1,0,0,0
5898,496,Am a well trained safety office. ,0,0,0,0,0,0,0,0,0,0,0,0
5895,493,expand work experience and looking for something new in life. ,0,0,0,0,0,0,0,0,0,0,0,1
5891,489,Very good work-life balance. No work overtime.. ,0,0,1,0,0,0,0,0,0,0,0,1
5887,485,Benefits are excellent overall,0,1,0,0,0,0,0,0,0,0,0,0
5882,480,I am enthusiastic about applying to the social worker with Saudi Aramco. I have a goal to become a mental health advocate for the under served population in Saudi Aramco to give back to the community. I am confident that admissions committee will find my experience commensurate with the requirement of Saudi Aramco.. ,0,0,0,0,0,0,0,0,0,0,0,0
5877,475,salary and benefits and holidays good free medical care and subsidised dental. great amenities for when you were not working. Amazing sport and recreation. every club you can imagine. ,0,0,0,0,0,0,0,0,0,0,0,0
5875,473,Management too imperial,0,0,1,0,0,0,0,0,1,0,0,0
5866,464,Due to market,0,0,0,0,0,0,0,0,0,0,0,0
22,22,Hierarchical,0,0,0,0,0,0,0,0,0,0,0,0
27,27,Upper management in corporate do not care for station employees. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
3544,64,Location driven,0,0,0,0,0,0,0,0,0,0,0,0
6443,381,there isnt a specific roadmap for career progression. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6515,453,Very process driven,0,0,0,0,0,0,0,0,0,0,0,0
6488,426,job security: You are always have to risk a layoff every 3-4 years.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6486,424,Very average to below average pay for younger-career employees in the bay area. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6481,419,Good old boy network. Does not care about diversity and inclusion. Only move to other positions if you are in a development program or a favorite of managers even if they are lackluster.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6475,413,Very low pay for the job. An average DSM makes roughly 120k-150k. Other companies are 200k+. The benefits are now horrible to keep up dividends for shareholders. Old timers said the company was lower paying but had job security compared to other O&G jobs,0,0,0,0,0,0,0,0,0,0,0,0
6470,408,Every headcount reduction (which happens multiple times a year),0,0,0,0,0,0,0,0,0,0,0,0
6469,407,A lot of work for one person. Also safety at night when closing alone.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6466,404,Slow to accomplish projects sometimes,0,0,0,0,0,0,0,1,0,0,0,0
6460,398,Below average for starting at a high salary however great in alignment with long horizon career plans/growth.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6446,384,Industry downturns,0,0,0,0,0,0,0,0,0,0,0,0
6444,382,Focus on promoting women can lead to fewer promotion opportunities for others.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6439,377,upper managment only cares about their managers not employees. 2 people found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6520,458,Biased management,0,0,0,0,0,0,0,0,0,0,0,0
6415,353,There tends to be layoffs every couple of years to trim the company,0,0,0,0,0,0,1,0,0,0,0,0
6414,352,Slowly dying and not looking to really make a stepwise change or diversify. Some great people,0,0,0,0,0,0,0,0,0,0,0,0
6408,346,Limited work locations. Limited career development for those without an engineering degree.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6405,343,1. There is a lot of old mentalities regarding how the plant should run. Need a 1 track mind for this. 2. Also leadership styles are different that things can vary so much from supervisor,0,0,0,0,0,0,0,0,0,0,0,0
6399,337,customer services mal ambiente Laboral htruj. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6397,335,poor career development,0,0,0,0,0,0,0,0,0,0,0,0
6390,328,very slow to change,0,0,0,0,0,0,0,0,0,0,0,0
6389,327,Bad team members manager doesn’t care about employees. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6388,326,Stressful,0,0,0,0,0,0,0,0,0,0,0,0
6382,320,I hate to say it,0,0,0,0,0,0,0,0,0,0,0,0
6378,316,Chevron lost its soul years ago,0,0,0,0,0,0,0,0,0,0,0,0
6519,457,limited career opportunities,0,0,0,0,0,0,0,0,0,0,0,0
6530,468,Bureaucracy,0,0,0,0,0,0,0,0,0,0,0,0
6688,626,Lay-offs,0,0,0,0,0,0,0,0,0,0,0,0
6615,553,Advancement opportunities are harder and harder to come by. ,0,0,0,0,0,0,0,0,0,0,0,0
6684,622,Limited career growth in specific areas. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6671,609,Weak opportunities for non-engineers. If you aren't an engineer,0,0,0,0,0,0,0,0,0,0,0,0
6666,604,The risk averse nature of the company makes research difficult,0,0,0,0,0,0,0,0,0,0,0,0
6651,589,So many employees with vague responsibilities,0,0,0,0,0,0,0,0,0,0,0,0
6643,581,They talk like they care about employees but don't really. Slow to adopt new technology. Tired leaders. Best people are leaving. Fewer opportunities in IT organization. Industry on the decline. ,0,0,0,0,0,0,0,0,0,0,0,0
6636,574,Frequent Layoffs. Not enough opportunity to move to other areas outside Texas.. ,0,0,0,0,0,0,0,0,0,0,0,0
6634,572,career mobility is limited; too slow to adapt to change. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6628,566,They pay you the same no matter where you work in the US. Terrible for California,0,0,0,0,0,0,0,0,0,0,0,0
6621,559,Can become just a number. So process focused that obvious answers can be challenging to get to. If you're not a good fit for a position,0,0,0,0,0,0,0,0,0,0,0,0
6618,556,Very well organization for safety.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6617,555,it takes a long time to climb up the career ladder here. experienced hire is at disadvantage compared to chevron born and groomed. ,0,0,0,0,0,0,0,0,0,0,0,0
6614,552,Multi-layered processes to get things done slow down project schedules and increase costs in the name of safety. The standards that founded the company change regularly.. ,0,0,0,0,0,0,0,0,0,0,0,0
6536,474,Strategy on timing for growth opportunities and career path. ,0,1,0,0,0,0,0,0,0,0,0,0
6608,546,Safety is always a concern when working at a gas station.. ,0,0,0,0,0,0,0,0,0,0,0,0
6591,529,I.T. is the worst I've seen at any company. I think it has to do with the fact Chevron pumps money out of the ground and throws money at everything. I've worked at a lot of companies and I.T. side is pretty bad filled with great talkers but mostly just talkers... only at Chevron can you ruin an entire business unit I.T. system smooth talk it and get promoted to upper management. Blows my mind,0,0,0,0,0,0,0,0,0,0,0,0
6586,524,Top heavy Does not promote based on qualifications Majority of careers are pigeon-holed from beginning.. ,0,0,0,0,0,0,0,0,0,0,0,0
6581,519,Committee-based personnel development process concentrates power over job opportunities in just a few hands and leads to favoritism,0,1,0,0,0,0,0,0,0,0,0,0
6575,513,I.T. is the worst I've seen at any company. I think it has to do with the fact Chevron pumps money out of the ground and throws money at everything. I've worked at a lot of companies and I.T. side is pretty bad filled with great talkers but mostly just talkers... only at Chevron can you ruin an entire business unit I.T. system smooth talk it and get promoted to upper management. Blows my mind,0,0,0,0,0,0,0,0,0,0,0,0
6567,505,Top heavy Does not promote based on qualifications Majority of careers are pigeon-holed from beginning.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6566,504,Committee-based personnel development process concentrates power over job opportunities in just a few hands and leads to favoritism,0,0,0,0,0,0,0,0,0,0,0,0
6561,499,Zero value for aptitude. If you get into the wrong position your career suffers. High performers not valued in during layoffs. Your high performance and frequent promotions may have just ushered you out the door faster.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6552,490,Too big to allow for performance based advancement. Advancement is based upon self promotion,0,0,0,0,0,0,0,0,0,0,0,0
6551,489,Processes,0,0,0,0,0,0,0,0,0,0,0,0
6543,481,Work life balance can be an issue.. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6370,308,18-Sep,0,0,0,0,0,0,0,0,0,0,0,0
6364,302,funding can be a challenge,0,0,0,0,0,0,0,0,0,0,0,0
6360,298,I don't know if management would have been able to do anything about this,0,0,0,0,0,0,0,0,0,0,0,0
6098,36,Lack of diversity and bureaucracy in top ranks,0,0,0,0,0,0,0,0,0,0,0,0
6149,87,The company itself doesn't care about you and the customers suck my hand was almost broke because of one.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6148,86,Career growth can be slow. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6145,83,Sometimes can get very busy during rush hours. Many responsibilities to learn but it becomes easy with experience. No other cons.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6133,71,No benifets and no health insurance. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6126,64,Limited opportunities to move Slow growth in career after a few years No remote work or WFH options CPDEP. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6123,61,Industry decline has slowed promotion opportunities. Not competitive with faster growing industries like tech.. Verify your email to continue reading or Resend email. 1 person found this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6121,59,Career advancement is too leveraged to politics and having the right sr management sponsorship. Performance rewards are narrowly focused on the top 10 - 15%.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6117,55,Limited supervisory opportunities and only small incentives for exceptional performance. Most people move up at a relatively consistent pace regardless of average or exceptional performance.. Verify your email to continue reading or Resend email. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6113,51,work life balance and silos. Be the first to find this review helpful. Helpful. Share. Repor,0,0,0,0,0,0,0,0,0,0,0,0
6112,50,It's not a growing industry,0,0,0,0,0,0,0,0,0,0,0,0
